platform,category,product_name,rating,sentiment,review_content,review_date
musinsa,,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),4.0,positive,끈적이지않고 좋아여...쿠폰사욘해서 싸게 구매했어여,
musinsa,,순정 디렉터 선크림 2pack 기획세트,5.0,positive,촉촉한 선크림 찾고 있었는데 로션 같이 편하게 발려서 좋아요!,
musinsa,,[손상모 전용] 케라마이드 극손상 울트라 리페어 트리트먼트 1L + 샴푸 180ml 추가증정구성,4.0,positive,"펌프형이라 쓰기편하고 매일 사용하고 있는데
푸석한 머릿결이 한결 부드러워집니다.",
oliveyoung,skincare,[6월 올영픽/한정기획] 아누아 어성초 77 히알루론산 수분 진정 토너 350ml 더블기획 (+어성초 크림 20ml),4.0,positive,트러블이 엄청 잘 진정되는 거로 유명해서 사봤어요!! 엄청나진않지만 그래도 진정이되는 거 같아요,2026-04-02
oliveyoung,maskpack,[1등마스크] 토리든 시트 마스크 10매 4종(수분/진정/브라이트닝/모공),5.0,positive,"세 가지 종류 모두 다 써봤는데, 진정 효과가 정말 뛰어나요. 마스크를 사용하고 나면 피부가 한층 더 촉촉하고 생기 있어져요!",2025-09-02
oliveyoung,suncare,[포켓몬 에디션] AHC 마스터즈 아이시 젤리 선스틱 14g 기획 (+피카츄 액정클리너),5.0,positive,바르기 간편하고 쿨링감이 있어 좋았고 끈적이지 않게 마무리되서 좋았습니다.,2026-05-15
oliveyoung,skincare,에스트라 아토베리어365 세라-히알 속수분 앰플 30ml+30ml 리필 기획,1.0,negative,자극이 없는만큼 효과도 없어요.. 샐직히 이 가격에 이 양 맞는 건가요..? 겨울엔 바르지도 못하는데 굳이 지금 살 필요는 없을 것 같아요,2026-01-30
musinsa,,비건 핸드크림 3개 골라담기,4.0,positive,"허벌이든 인텐시브든 걍 둘 다 향이 너무 인위적이고 역해요 후각 예민하신 분들!!!! 그냥 무향 사시는 게 좋습니다!!!! 저는 이거 향 때문에 못 쓰겠어요 한번 바르면 내내 머리가 아픔
보습은 괜찮아요 근데 기름기가 많아서 엄청 미끈한 느낌이 들어요 건조해서 그런가 빨리 마르긴 해요",
musinsa,,[대용량] 아쿠아 스쿠알란 수분크림 80ml,5.0,positive,건성이라 수분크림이 중요한데 유명해서 구매했어요 가볍고 좋아서 씻고 많이 사용해요!,
musinsa,,정수리 냄새 고민해결 두피각질 티트리 스케일러 250ml,4.0,positive,"구매경로:
유튜브 추천",
musinsa,,아토베리어365 크림 80ml,5.0,positive,건조한 날씨에 바르기 좋아요 피부에 잘 맞네요 굿,
oliveyoung,maskpack,[수분진정] 아드망 마린 켈프 아쿠아 모이스처 토너패드 60매,3.0,neutral,기대를 많이 해서 그런가 그냥 그랬습니다. 유튜브에서 많이 봤어서 기대를 엄청하고 썼는데 평범한 수분 패드에 시트가 약간 자극감이 있습니다.,2025-03-24
coupang,쿠션팩트,"뷰디아니 메쉬 타이트 업 커버쿠션 12g, 커버데일리, 1개할인",1.0,negative,"물광느낌은 가능하나 커버력 약하고. 모공막히는 느낌드는편.
세안시 잘 지워지는타입이라 피부답답함

리뷰좋길래 써봤는데 별로라 환불하고싶어짐

모공이 엄청 부각되어보임",2025-03-19
oliveyoung,skincare,[이나연pick] VT 피디알엔 에센스 100 30ml 더블 기획 (+리들샷 100 10ml),5.0,positive,"리들샷사고 샘플로 에센스 받고 너무좋아서 
4병 쟁여뒀습니다 ㅎㅎ 
저는 지성이지만 너무 좋은거같아요 
다른제품은 건조하면서 기름만 겉돌던데 
얘는 안건조하면서 개기름광아니라 
피부 좋아서 나는 광을 만들어줍니다 
앞으로 꾸준히 사계절 내내 사용할거에요 
포켓몬 장바구니까지 좋네요 굿굿",2026-05-31
musinsa,,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),5.0,positive,몇년째 사영중인 제품인데 자극이 적고 끈적임이 적어서 가볍게 잘사용하고있어 이번에 재구매하게 되었습니다,
oliveyoung,cleansing,[1등 클렌징밤] 바닐라코 클린잇제로 오리지널 클렌징밤 100ml,2.0,negative,"세정력은 굉장히 좋으나, 강하게 유화한 것이 아님에도 자꾸 얼굴에 피가 나요. 혹은 트러블이 터집니다. 자극이
너무 쎄요.",2026-02-04
musinsa,,데일리 모이스처 바디워시 코튼머스크 880ML+[증정]쿨시트1매,5.0,positive,풍성한 거품과 은은한 머스크 향으로 샤워 후에도 피부가 촉촉하고 향긋하게 유지돼 대용량임에도 가성비까지 뛰어나서 만족스러운 바디워시입니👍,
coupang,쿠션팩트,"이자녹스 에이지포커스 피토프로레티놀 익스트림 커버 쿠션 본품 + 리필 세트 15g, 21호, 1개할인",5.0,positive,"커버력도 좋고 밀착력도 좋고 지속력도 좋아요.
여름에 땀나면 다 닦이는데 이건 땀나도 밀리지도 않고
조금 두껍게 발라긴 하지만 
저는 얇게 펴 발라주는데도
기미커버도 너무 잘 되고 너무너무 마음에 들어요.",2020-07-13
musinsa,,RC BB557 GREEN 선글라스,5.0,positive,배송도 빠르고 이 가격에서 볼수없는 포장 퀄리티에 만족합니다 무난하게쓰기에 좋네요,
oliveyoung,suncare,[물막선크림] 토리든 다이브인 모이스처 선크림 60ml 1+1 기획,3.0,neutral,"발림성 좋고 순해서 마음에 들었지만
희한하게도 이것만 바르면 메이크업이 밀려서 여름이 오기를 기다리고 있음. 몸에 발라줄거야…",2025-04-10
oliveyoung,maskpack,[NCT 재민PICK] 이즈앤트리 어니언 뉴페어 클리어 패드 60매 (+20매 리필 증정기획),1.0,negative,"사고는 버림 받음.
절ㄸㅐ 안씀 너무나 두껍고 안떨어짐 
불편함 어떻게 쓰란건지 ㅠㅠ",2023-09-10
musinsa,,[SET] 다이브인 저분자 히알루론산 크림 80ml x 2개 [총 160ml] (+다이브인 크림 20ml),5.0,positive,피부에 부족한 수분은 토리든 다이브인제품들로 채우고 있습니다. 엄청 촉촉하고 좋아요🥺,
coupang,클렌징폼,"닥터지 약산성 레드 블레미쉬 클리어 수딩 폼, 200ml, 1개",5.0,positive,"닥터지 약산성 레드 블레미쉬 클리어 수딩 폼은
피부 자극 없이 순하게,
세안 하나로 진정 + 보습 + 각질케어까지 챙기고 싶은 분들에게
정말 잘 맞는 약산성 폼클렌저예요.
특히 예민하고 민감한 피부를 가진 분들 사이에서 입소문이 자자한 제품!

⸻

✅ pH 5.5 약산성 포뮬러로 자극 없이 세정
피부와 유사한 약산성이라
세안 후에도 당김 없이 촉촉하게 마무리돼요.
속당김 심한 민감성 피부나, 지복합성 피부도 부담 없이 사용 가능!

✅ 레드 블레미쉬 라인답게 진정력 탁월
센텔라아시아티카 추출물(병풀), 병풀 유래 5-시카 콤플렉스 함유로
세안하면서도 피부 진정과 붉은기 완화에 도움을 줘요.
트러블 올라오기 쉬운 날에도 안심하고 사용할 수 있어요.

✅ 부드럽고 미세한 크리미 거품
조밀하고 쫀쫀한 거품이 자극 없이 피부에 밀착되어
모공 속 노폐물이나 미세먼지도 부드럽게 씻겨 나가는 느낌.
세정력은 충분한데, 세안 후 피부가 뻣뻣하지 않아요.

✅ 매일 써도 부담 없는 클린 처방
 • 무향에 가까워 인공 향료 부담 없음
 • EWG 그린등급 기반 처방, 전성분 깔끔
 • 여드름성 피부 사용 적합 테스트 완료

⸻

✅ 아쉬운 점
- 쿨링감이나 화한 느낌은 없고, 매우 순한 사용감이라 개운함을 선호하는 분에겐 살짝 밋밋하게 느껴질 수 있어요.
- 메이크업 세정력은 약한 편이라 진한 화장은 1차 클렌징 후 사용 추천!

⸻

‼️ 총평 ‼️
닥터지 약산성 레드 블레미쉬 클리어 수딩 폼은
순하고 부드럽게, 매일 부담 없이 사용할 수 있는
저자극 진정 폼클렌저의 정석템!
붉은기, 트러블, 민감성 피부를 가진 분들도
자극 걱정 없이 편안하게 딥클렌징 할 수 있고,
세안 후에도 당김 없이 촉촉해서 사계절 데일리 폼으로 찰떡이에요.
환절기 민감피부, 속건조+예민함이 반복되는 피부라면
이 제품 꼭 써보세요! 피부가 한결 편안해질 거예요 !",2025-06-29
musinsa,,다이브인 저분자 히알루론산 토너 300ml,5.0,positive,제형이 물 같아요 한 번만 발라도 촉촉하고 속건조가 보습 되는 것 같아요 역시 토리든!!,
oliveyoung,skincare,[청담샵 화잘먹미스트/키오프 하늘 PICK] 메디큐브 PDRN 핑크 콜라겐 글로우 젤리 미스트 100ml 더블기획,5.0,positive,너무 좋아용 원래 미스트쓰면 뭔가 촉촉보다 피부가 깔끔하다 느낌이었는데 이 미스트는 수분이 유지되는 기분이라수 좋아용,2025-10-09
oliveyoung,skincare,[1+1/깐달걀피부결] 이니스프리 레티놀 시카 흔적 앰플 30ml 더블 기획,5.0,positive,"피부결에 도움돼요 근데 피부컨디션 안좋을때 바르면 따가움
일주일에 2-3번만 쓰세욥",2026-05-26
oliveyoung,skincare,[역대급증정/1+1/1등 모공 수분천재크림] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블기획 (+발렌 파우치키링),2.0,negative,"솔직히 이 크림은 순하고 자극이 없는데 복합성인 저는 너무 유분감이 돌아서 뭐가 올라오더라구요 유튜버분의 추천으로 사보자싶어서 구매했는데 저는 한번 사용해보고 손이 안가네요..아침에 일어나면 얼굴이 번들거리고 바른직후에 피부속까지 촉촉하다 보다는 그냥 겉도는 느낌 발랐을때는 싹스며드는 척하면서 시간 지날수록 개기름 폭팔하고 그냥 피부에서 뱉어내는 느낌이 예요,복합성 기준으로써의 후기입니다,그래서 저는 건성피부나 유분이 필요한분들께 추천드려요",2023-01-31
coupang,클렌징폼,"센카 퍼펙트 휩 프레시 클렌징 폼, 100g, 3개",1.0,negative,주문한지 일주일이됐는데 아직도 못 받았어요...,2024-05-11
musinsa,,쿨링 민트 드라이샴푸 150ml,5.0,positive,"앞머리가 있어서 드라이샴푸 항상쓰는대
뽀송해요",
oliveyoung,skincare,[수분진정] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml 리필기획 (50ml+50ml),5.0,positive,"흐름성좋고 
몇번쓰니까 금방 쓰더라구요
전 다음에 제구매 의사잇습니다",2026-05-14
oliveyoung,skincare,[5월 올영픽/PDRN 물광+윤광 케어] 리쥬란 힐러 턴오버 액티브 크림 50ml [기획/단품],2.0,negative,여름에 가볍게 바르기 좋고 환절기인 지금은 건조해서 미침 이거 단독으로 절대 못씀,2023-10-23
coupang,클렌징폼,"메디플라워 곡물 페이셜 클렌징 폼, 150ml, 4개",5.0,positive,"다른 제품의 어떤 과대한 세정력이나 거품
광고도 딱히 없고, 
세정력도 좋은 편이고(개인 느낌)
가격이 싸서
한번 쓰고 계속 이것만 사요. 

귀차니즘이 있어 샤워하며 얼굴 비비고
남은 거품 몸에 비벼 주는데 물로 세척하면
때가 물에 있는 거 보면 세정력 괜찮은 것 같아요
ㅋㅋ 아 저의 귀차니즘

부드럽고 딱히 트러블이나 따끔거림도
전혀 없고 가격도 싸고 참 좋은 제품이라고
개인적으로 생각이 됩니다.",2023-03-25
oliveyoung,skincare,[보습광채/화잘먹앰플] 차앤박 프로폴리스 에너지 액티브 앰플 30ml 2입 기획 (+15ml),1.0,negative,세상에...택배 문자를 새벽 1시30분에 보내고 내용인즉 공동현관(거의 대로변)에 놨으니 찾아가라는 ㅠㅠ 올리브영 택배 갈 수록 엉망이네요.,2023-10-04
oliveyoung,skincare,[7년 연속 1위] 아이디얼포맨 퍼펙트 올인원 150ml 단품/기획,5.0,positive,"아이디얼포맨 퍼펙트올인원 150미리 제품 행사가로 구매했어요. 올인원 제품이 만원도 안되는 가격이면 정말 저렴해서 아직 사용중인거 있는데 미리 구매해놨네요.

제품력은 무난한 데일리템으로 적합하고. 자극없이 사용가능합니다. 적당한 보습이 필요한 봄,여름,가을에 사용하면 좋을거 같아요. 구매 추천드립니다~!

펌프형이라 사용도 편하고 깔끔하게 쓸 수 있어요~",2026-02-14
oliveyoung,suncare,[포켓몬 에디션] AHC 마스터즈 에어리치 선스틱 22g 더블 기획 (+포켓몬 미니달력),5.0,positive,"✅요약: 무색무취 바르는 느낌도 없이 가벼운 선스틱은 요거!
이 브랜드 마스터 시리즈 선케어 제품들은 다 바른듯 안바른듯 가벼워서 좋아요!
그래도 클렌징은 이중세안은 해야해요 물이 닿으면 약간 막이 씌워진 느낌이 있어서 폼클렌징 하나로 끝내기에는 약간 찝찝하더라구요",2026-05-11
musinsa,,[무신사단독] [2pack] 소나무 진정 시카 바디 미스트 150ml,5.0,positive,"최근 운동에 관심을 가지게 되면서 식단, 집에 와서 샤워를 하다보니.. 등드름이랑 가드름이 한 두개씩 올라와서 뒤집어지기 전에 관리차원에서 구매해서 썼는데 이틀정도 된거 같은데 가라앉았어요ㅠㅠ 무슨 성분인지는 정확히 모르겠지만 신기하네요!! 룸메 형도 제 거 같이 쓰더니 좋아졌습니다 감사합니다ㅠㅠ 운동하시는 분들, 가드름, 등드름 고민 있으신 분들 아묻따 고입니다",
musinsa,,데일리 모이스처 푸딩 크림 50ml,5.0,positive,촉촉하니 좋네요 선물용으로도 좋을거같아요 추천,
musinsa,,[SET] 다노날 창포 쿨링 스파 헤어팩 4매 (트리트먼트),5.0,positive,"체험단 이 후기는 제품을 무상으로 제공받아 직접 사용해 본 후 작성되었습니다. 건조한 모발에 꼽슬끼 있는 중발이고 잦은 염색과 펌을 해서 지저분한 머릿결이라 체험단을 신청했는데 당첨되어서 너무 좋았어요
우선 두피영양과 두피에 열감을 내려줘서 너무 좋았구요
비건제품이라 안심하고 쓸 거 같아요",
oliveyoung,cleansing,메이크프렘 세이프 미 릴리프 모이스처 클렌징폼 150ml 1+1 기획,1.0,negative,"그냥그래요거품잘안나구우 그냥쓰고잇어요 ㅜㅜ
흠 재구매느",2023-11-30
coupang,컨실러,"오아드 커버 퍼펙팅 미러브러쉬드 컨실러 7COLOR, 1개, 커버 퍼펙팅 미러브러쉬드 컨실러 DK살몬할인·",5.0,positive,커버력 좋고 자연스러워서 잡티 가리기 딱이에요. 피부에 부드럽게 잘 펴발라져서 매일 쓰고 있어요.,2025-08-08
coupang,선크림,"AHC 마스터즈 아쿠아 리치 선크림 SPF50+ PA++++, 50ml, 2개",1.0,negative,번들거림 지성은 좀...,2025-04-23
coupang,쿠션팩트,"이지듀 멜라 비 토닝 기미 앰플 쿠션 미니 8g, 21 내추럴, 1개",5.0,positive,"*구입 동기*

- 갑자기 여행 일정이 잡혔는데 기존에
사용하는 쿠션은 크기가 커서 
파우치에 이것 저것 같이 넣으면
부피가 너무 차지할 것 같아서
작은 사이즈로 찾다가 구입 했어요!!

*발림성*

- 촉촉하게 발리면서 퍼프로 두드리면 부드럽게
밀착되어 화장이 잘 먹는 기분이 들어요!
자연 스러운 피부톤으로 완성이 되네요!
피부에 겉도는 느낌 없이 착! 감기네요~

*가격*

- 가격은 이정도면 괜찮지 않을까요...?
용량에 비해 살짝 비싼감도 있지만
그래도 이정도면 괜찮은 것 같아요!

*장점*

-은은한 광채로 피부에서 광이나요~~
자연스러운 광이라 피부가 좋아 보이는
효과가 있네요. !

*단점*

- 미친 커버력을 원하는 분은 커버력이 약하다고 
할 수 있을 것 같아요!!

+가격 ⭐️⭐️⭐️⭐️ 

+배송 ⭐️⭐️⭐️⭐️⭐️ 

+품질 ⭐️⭐️⭐️⭐️⭐️ 

+추천의사 ⭐️⭐️⭐️⭐️⭐️

 구매 하시면 후회 하지 않으실 것 같습니다 ^^ 
제 리뷰가 도움이 되셨다면 *도움이 돼요*꾹 눌러 주시기 바랍니다! 
이상 이지듀 멜라 비 토닝 기미 앰플 쿠션 미니에 대한 리뷰 였습니다. ^ ^",2026-03-18
